X,Y,Facies,Porosity,Perm,AI
680.0,689.0,0.0,0.0955781626490695,0.6200020469042788,4843.790237012823
70.0,589.0,1.0,0.2039659771416042,339.87489833808854,3803.73467275791
990.0,859.0,0.0,0.1237907849767212,2.226481784001011,4122.567715774425
600.0,849.0,1.0,0.1525827056838399,51.357441582044224,5241.924698686741
800.0,249.0,1.0,0.1458881395332297,13.954039059780683,5636.263554622191
120.0,609.0,1.0,0.1763104282584073,197.65839704903323,3522.239791857298
700.0,400.0,1.0,0.1375372120041547,74.77695202907842,6044.451029474303
240.0,79.0,0.0,0.0940644956853919,2.47995669562157,6144.6402749926565
170.0,559.0,1.0,0.1587774068617451,73.05441228695788,2812.2714253172007
100.0,800.0,1.0,0.1476760796229262,10.71178925924529,3470.845666123104
410.0,499.0,1.0,0.1198531854527328,56.65750728762227,5146.574192116974
600.0,600.0,0.0,0.0877095508679003,1.826600795004285,4815.685452015562
160.0,499.0,1.0,0.138163230556981,11.72980063484502,3511.018637967364
70.0,959.0,0.0,0.0810943247858591,1.3560980932524345,5552.875822772362
850.0,109.0,1.0,0.123766700555299,2.84813267490244,3138.999206668524
710.0,529.0,0.0,0.1122943224086616,13.016758453998248,6060.861075174084
510.0,749.0,1.0,0.1176903328215869,18.21027108239581,5099.541850251938
800.0,169.0,1.0,0.1424151010647008,7.208674243284445,5132.904312317777
110.0,49.0,0.0,0.0886868791080877,2.421278422254181,6658.973915975045
0.0,429.0,1.0,0.147059905753881,17.102781063027674,2914.8571302037067
190.0,729.0,1.0,0.1794687534585517,371.5564039256954,4614.047655991832
990.0,519.0,0.0,0.1220794761498041,8.092312730247901,6403.758739849534
830.0,729.0,0.0,0.1070637081341166,0.5895732519821955,3982.026576160003
110.0,689.0,1.0,0.1446469994113368,26.797640105563683,3478.1076386805944
500.0,200.0,0.0,0.1035591252920822,1.646427647299933,7561.250336129651
300.0,600.0,1.0,0.1826758643889065,931.1890135395216,5260.675054765522
670.0,189.0,0.0,0.1295085909617232,12.037163790297576,5231.175811637093
360.0,839.0,1.0,0.1629249577883101,343.7264160505516,4679.295821419199
630.0,369.0,0.0,0.1145562838147891,15.811637067309974,6307.595812713276
