X,Y,Facies,Porosity,Perm,AI
110.0,689.0,1.0,0.1446469994113368,26.797640105563683,3478.1076386805944
610.0,639.0,0.0,0.0845738233907212,1.2606441251301066,5021.659759369301
360.0,839.0,1.0,0.1629249577883101,343.7264160505516,4679.295821419199
600.0,700.0,1.0,0.1164281071263081,4.525924491294601,5472.785278236725
150.0,449.0,1.0,0.140781806173436,8.493639722579346,4052.656840127677
90.0,959.0,0.0,0.0926012621566596,2.090806589178062,5967.714480525645
900.0,300.0,1.0,0.1350451117635318,10.039742173185852,4125.915118525103
280.0,789.0,1.0,0.1586602165438739,356.1827882222151,4149.525420509237
160.0,579.0,1.0,0.1566454272393131,71.67378270828117,3180.8075315569786
770.0,279.0,1.0,0.136608818974158,10.88323121589458,5609.310794514604
920.0,179.0,1.0,0.1602305967388106,30.435080974341403,4309.365879705012
940.0,169.0,1.0,0.1430128651915343,15.71273802748325,4564.629952699747
900.0,500.0,0.0,0.0863128901271077,1.0317165097150918,5628.516202805554
940.0,799.0,0.0,0.0919602170622672,0.1921333567266512,3838.279999536561
520.0,729.0,1.0,0.1097919161476816,11.13128991572748,5642.804783664628
180.0,709.0,1.0,0.1502078964256327,95.99883290167308,5075.215676126238
10.0,799.0,0.0,0.0944966038441997,0.6412375838669678,5434.888849393696
280.0,799.0,1.0,0.1619382431773092,395.7178571956056,4212.82756379521
190.0,639.0,1.0,0.1680173631260903,224.22946264482155,3025.1675148753543
500.0,719.0,0.0,0.1187334566948479,17.28773549033833,5247.918722316284
200.0,400.0,1.0,0.1253821503339789,4.061771783418597,4477.93019965405
370.0,689.0,1.0,0.1424340191524518,218.4199493656075,5072.154878620264
460.0,469.0,0.0,0.1027367837534645,10.8415033539099,4528.782650632468
340.0,379.0,1.0,0.1153744783326302,12.313100376004222,5119.801819335927
650.0,759.0,1.0,0.13944921877022,12.143989110255658,4723.842773879771
840.0,729.0,0.0,0.1218628098483314,1.1104050485000307,4502.182570640059
60.0,479.0,1.0,0.1226237652683634,4.143724993612601,3855.965026523013
200.0,999.0,0.0,0.1207335718557841,8.925149864957401,5114.881658859034
790.0,19.0,0.0,0.1179371410310478,1.5293622980421977,4903.847056630162
510.0,899.0,1.0,0.1571107779034123,103.9842537945076,4432.98463698541
230.0,769.0,1.0,0.2055863809702626,1991.0977225604329,4060.634281931183
700.0,900.0,1.0,0.1449364729281381,20.6344697774336,4425.742919086107
500.0,659.0,0.0,0.1129537733226216,12.72668244280968,5496.000632699626
260.0,419.0,1.0,0.1332335426745251,9.60832728305931,4792.113388481968
980.0,339.0,1.0,0.1264576486980351,10.594474596359602,4948.890046768567
140.0,629.0,1.0,0.1777070848709791,291.50150764973984,3860.520896167465
880.0,89.0,1.0,0.1590467553765002,22.18835369031765,4211.969945673196
240.0,79.0,0.0,0.0940644956853919,2.47995669562157,6144.6402749926565
420.0,59.0,0.0,0.0982718469041472,0.8337247799069303,6274.2725780234205
200.0,500.0,1.0,0.1670264471211592,50.9708994720346,4583.679953188361
400.0,400.0,1.0,0.133265282433848,60.947523626662495,4747.329679944492
190.0,889.0,1.0,0.1517509133642467,49.42828227216159,4873.630073389881
510.0,749.0,1.0,0.1176903328215869,18.21027108239581,5099.541850251938
680.0,29.0,1.0,0.1289936974613786,11.32973866198684,3308.5907271399565
510.0,689.0,0.0,0.0913046152275676,4.424498521136208,4932.34759493976
890.0,894.0,1.0,0.1328992948264434,2.815137178386732,4782.78353619214
670.0,779.0,1.0,0.1321336084065266,6.435518450836866,4114.122255847362
580.0,569.0,0.0,0.0910868931331288,2.119379297138512,5090.954790851898
740.0,559.0,0.0,0.0956508350928938,3.1092393046840283,5428.0861045113625
660.0,459.0,0.0,0.1286407682823815,32.94142775311279,6570.337407385642
320.0,829.0,1.0,0.1803362288310337,957.4267481442328,4427.866874553862
680.0,689.0,0.0,0.0955781626490695,0.6200020469042788,4843.790237012823
120.0,429.0,1.0,0.1214630857917314,3.497527934665362,4060.886567800259
90.0,39.0,0.0,0.0998747759723924,4.1083264820740855,6619.931029526328
0.0,429.0,1.0,0.147059905753881,17.102781063027674,2914.8571302037067
380.0,259.0,0.0,0.0642953021738776,0.3227641450833796,7113.679894356352
570.0,199.0,0.0,0.0810317233277149,0.8105655877190086,5691.423838092713
840.0,59.0,1.0,0.1250316791613628,3.453027473746184,4461.403460751758
720.0,129.0,1.0,0.1348392557910058,11.03761216179518,3716.2615433873634
830.0,819.0,1.0,0.1248730032517125,1.7820119302453024,4494.808666372943
0.0,549.0,1.0,0.173917995360377,102.31999739718242,3673.832356453798
600.0,29.0,1.0,0.1275215088658941,30.086344170824944,5766.10444766811
500.0,900.0,1.0,0.1630299976890432,129.80362993556324,4272.717071878004
130.0,459.0,1.0,0.1445241360743147,10.294907050027565,3485.1107325327093
600.0,400.0,0.0,0.110139911415959,9.56046324341028,5721.503653711088
860.0,889.0,1.0,0.1169097144040167,1.4461326080727313,3931.954570492021
600.0,200.0,0.0,0.1115345257663392,4.269218898323386,5053.998024315949
250.0,879.0,1.0,0.1394992231562171,73.26988630327016,4571.839622089259
320.0,559.0,1.0,0.1493995783609031,131.86424788976666,4332.562517838195
940.0,159.0,1.0,0.143969588866186,16.261319146114555,4589.005975993249
860.0,999.0,1.0,0.1297135290736025,6.538518785193875,5174.544116985034
670.0,629.0,0.0,0.1120328814785148,1.7982871024369846,5164.423820249713
270.0,709.0,1.0,0.1718300745696149,499.82867996745455,3425.500650828426
