X,Y,Facies,Porosity,Perm,AI
610.0,639.0,0.0,0.0845738233907212,1.2606441251301066,5021.659759369301
700.0,609.0,0.0,0.1007799782916066,1.648959500597373,5167.144171014532
840.0,729.0,0.0,0.1218628098483314,1.1104050485000307,4502.182570640059
790.0,209.0,1.0,0.1264795484504644,4.983416810537748,4899.091167657743
930.0,609.0,0.0,0.1001768461339381,0.7731566375386861,5349.918433936334
390.0,669.0,1.0,0.1283684005590636,126.84599312249742,4717.842670190084
510.0,939.0,1.0,0.1488815547039962,70.56278491703529,3665.012313544295
460.0,469.0,0.0,0.1027367837534645,10.8415033539099,4528.782650632468
900.0,894.0,0.0,0.1263501214682461,1.8388040200024456,4288.503764905631
560.0,189.0,0.0,0.0947917822978945,1.517268570503706,5918.572431044635
900.0,99.0,1.0,0.170896119558077,54.13963856748181,4626.567598632847
100.0,500.0,1.0,0.146088240223028,16.71736692814727,2534.551236213237
200.0,200.0,0.0,0.0774188385331655,1.1626419398804932,6844.535923099399
330.0,229.0,0.0,0.0842505992886674,0.7821184500095492,5721.001462719376
770.0,699.0,0.0,0.1033704299402342,0.4726031064431513,5353.230784774018
700.0,900.0,1.0,0.1449364729281381,20.6344697774336,4425.742919086107
270.0,759.0,1.0,0.1544782497320921,261.0379334345038,4334.473524693462
750.0,879.0,1.0,0.1372608145833015,8.005736378621155,4279.115199745865
200.0,600.0,1.0,0.1649229967324484,154.55584086951905,2147.6688048792566
410.0,489.0,1.0,0.1296250333874241,83.21534709162064,5058.20637823366
260.0,419.0,1.0,0.1332335426745251,9.60832728305931,4792.113388481968
20.0,459.0,1.0,0.1421069436173045,11.625130050528556,3541.132223558342
750.0,189.0,1.0,0.1384283367226674,10.960149872523957,4179.653363832602
640.0,929.0,1.0,0.1577302000342741,76.62836706222093,4870.919941521327
150.0,289.0,0.0,0.1204515436491844,4.53927370727124,5532.875794572931
100.0,600.0,1.0,0.1861666181139762,217.10936533249924,3732.114787434751
180.0,909.0,1.0,0.1266621365623834,13.882748980436046,4712.673153993583
100.0,419.0,1.0,0.119454201483316,2.668076698693472,4012.550053034493
220.0,859.0,1.0,0.1494800125794841,65.60436305989046,4462.460145903161
10.0,799.0,0.0,0.0944966038441997,0.6412375838669678,5434.888849393696
20.0,519.0,1.0,0.2068917820329333,419.1899481818925,3342.171009191773
600.0,200.0,0.0,0.1115345257663392,4.269218898323386,5053.998024315949
950.0,259.0,1.0,0.1286204156838472,6.13143829811954,3932.245863975873
260.0,159.0,0.0,0.0946259509702626,1.8908573635244013,7016.995986644925
910.0,894.0,0.0,0.1279813173171132,1.79621585377848,3842.8542192420496
940.0,169.0,1.0,0.1430128651915343,15.71273802748325,4564.629952699747
300.0,639.0,1.0,0.1717985902907094,591.3426154001153,3890.002192130413
940.0,949.0,0.0,0.1024373850085616,0.956152359858486,4105.074357189959
460.0,609.0,1.0,0.1210721288552559,39.20795295807021,5210.561404348246
60.0,479.0,1.0,0.1226237652683634,4.143724993612601,3855.965026523013
720.0,819.0,1.0,0.1371498371714817,4.245776464010995,4130.649910421363
570.0,799.0,1.0,0.1413133505518842,36.565023500578654,4062.535692546947
940.0,159.0,1.0,0.143969588866186,16.261319146114555,4589.005975993249
280.0,409.0,1.0,0.1367160729436574,17.12688823412924,4728.067902903179
660.0,569.0,0.0,0.0781104822811244,1.0976816025677223,6053.028199619889
960.0,39.0,1.0,0.1542204441159851,39.75394377640436,3352.542126721436
650.0,259.0,0.0,0.1054533100702482,4.020890103536675,5429.678201224056
120.0,509.0,1.0,0.1393012668320921,12.540645053881397,2822.350187183832
710.0,649.0,0.0,0.0920929031751987,0.5672089495505481,4274.588082193053
940.0,629.0,0.0,0.0994283712338813,0.503399849407673,4816.640314473
700.0,700.0,0.0,0.0980278861675989,0.6145481621524157,4404.310926842334
620.0,159.0,1.0,0.1342817343941404,17.445624933800577,5003.077227601221
800.0,400.0,0.0,0.1061937198031099,5.651886044106453,5489.136977335255
620.0,389.0,0.0,0.1002964696432019,7.578783981115806,6397.384419446091
400.0,700.0,1.0,0.1367106872222143,148.35073979848926,4812.503089933592
490.0,19.0,0.0,0.067606601928662,0.648172112798673,5297.559776251462
280.0,929.0,1.0,0.1231525922390377,30.206011144230384,5103.981136574487
950.0,99.0,1.0,0.1746706936433757,88.24163227326648,5689.415440394548
940.0,799.0,0.0,0.0919602170622672,0.1921333567266512,3838.279999536561
410.0,789.0,1.0,0.1245652185201882,36.8942484089208,4362.001546395086
660.0,769.0,1.0,0.1307437103700999,7.318423996332816,4286.269709071667
520.0,69.0,0.0,0.1161390711832108,6.818115637539048,5322.574425621216
500.0,649.0,0.0,0.1152745225219775,15.586490534882948,4781.267733246184
790.0,19.0,0.0,0.1179371410310478,1.5293622980421977,4903.847056630162
300.0,800.0,1.0,0.1647972666777347,497.5935781761299,3881.489045750671
250.0,789.0,1.0,0.1738825244378733,559.3759003643459,3735.16272890994
500.0,500.0,0.0,0.0993330212839566,7.11604409795719,6080.263352882324
840.0,969.0,1.0,0.1209770226291382,5.258768790230786,4425.904187187377
680.0,269.0,1.0,0.1108602662186518,5.710081714479096,5447.794509585126
250.0,729.0,1.0,0.1764231133195419,476.1506516280499,4488.425335759888
180.0,359.0,0.0,0.1107692188994721,2.269660416047885,4377.317803925845
270.0,939.0,1.0,0.1203640001729455,21.42061301662144,4729.726953531184
450.0,169.0,0.0,0.0793637408971614,0.315652235321831,7132.799046372375
680.0,739.0,0.0,0.1154323436651922,1.829175474393394,5063.083538767129
670.0,629.0,0.0,0.1120328814785148,1.7982871024369846,5164.423820249713
240.0,779.0,1.0,0.1924863290460792,1198.681715686089,3988.299843033717
810.0,529.0,0.0,0.0992982484110757,4.521290493816993,5371.839797767901
390.0,879.0,1.0,0.152058103676694,156.82855555958128,4499.028044978021
240.0,239.0,0.0,0.091971367757608,2.720515911376828,5871.654071993849
620.0,379.0,0.0,0.1125105045663406,13.172697627673502,6013.495721822167
970.0,149.0,1.0,0.1571085823457238,44.71277769022152,5216.060049583587
300.0,849.0,1.0,0.1640653118545485,459.7341972426119,4627.017779471527
50.0,819.0,1.0,0.1342414592336985,4.976402338318407,4569.849281437183
560.0,979.0,1.0,0.154422030463588,85.34123244686387,4599.567223596428
510.0,339.0,0.0,0.0669699479914835,0.4123012265503579,6518.084344962173
970.0,509.0,0.0,0.0999443266096394,2.740796190459444,6399.464495925584
130.0,459.0,1.0,0.1445241360743147,10.294907050027565,3485.1107325327093
500.0,600.0,0.0,0.0872815004567313,4.574283373126958,4990.461285938303
0.0,549.0,1.0,0.173917995360377,102.31999739718242,3673.832356453798
370.0,379.0,1.0,0.1528827842079264,90.60027557123853,5575.724395775776
120.0,549.0,1.0,0.1487146894496935,31.34075926761738,3468.500264609408
190.0,639.0,1.0,0.1680173631260903,224.22946264482155,3025.1675148753543
830.0,729.0,0.0,0.1070637081341166,0.5895732519821955,3982.026576160003
990.0,519.0,0.0,0.1220794761498041,8.092312730247901,6403.758739849534
190.0,19.0,0.0,0.0411215184025049,0.1208617414951044,6367.442357479516
210.0,259.0,0.0,0.1008643700902264,3.32076774195963,6683.701740338884
70.0,589.0,1.0,0.2039659771416042,339.87489833808854,3803.73467275791
650.0,759.0,1.0,0.13944921877022,12.143989110255658,4723.842773879771
510.0,899.0,1.0,0.1571107779034123,103.9842537945076,4432.98463698541
160.0,579.0,1.0,0.1566454272393131,71.67378270828117,3180.8075315569786
781.1326161026528,737.0954336314263,1.0,0.3062678870046147,3128.8914994247757,74113.70000407718
117.9154705179491,822.0696551304674,1.0,0.2650812843385726,4286.566279115821,52865.51550052434
139.1416567155875,695.1619033188932,0.0,0.6961924503010899,1405.5193698794542,58729.49256235932
283.6090003671378,910.4530062694129,0.0,0.19287056868961427,4167.565295182917,85371.31375809661
512.8963935455855,728.1937692312931,1.0,0.09271481081026989,4246.288017406192,85588.89724954747
