X,Y,Facies,Porosity,Perm,AI
40.0,99.0,0.0,0.0885708720511267,3.2488444714826654,5761.147733576621
340.0,589.0,1.0,0.1846022405330641,765.022250723385,4927.18309662422
230.0,639.0,1.0,0.1718230723759998,296.6983993993717,3206.700090333803
160.0,499.0,1.0,0.138163230556981,11.72980063484502,3511.018637967364
840.0,59.0,1.0,0.1250316791613628,3.453027473746184,4461.403460751758
740.0,389.0,1.0,0.130965386542269,32.096174137001114,6695.245430431356
220.0,859.0,1.0,0.1494800125794841,65.60436305989046,4462.460145903161
210.0,259.0,0.0,0.1008643700902264,3.32076774195963,6683.701740338884
810.0,659.0,0.0,0.1065568159729653,1.123995384376206,3852.66956067163
820.0,389.0,0.0,0.0939002025684471,2.4271764617864817,5988.507260663272
220.0,539.0,1.0,0.1623430938093293,68.65542099126809,4417.703321487041
500.0,649.0,0.0,0.1152745225219775,15.586490534882948,4781.267733246184
310.0,839.0,1.0,0.1630762902611887,446.5632511840648,4114.369999984765
780.0,629.0,0.0,0.0667027066283051,0.2658822534126187,4713.977912924204
900.0,300.0,1.0,0.1350451117635318,10.039742173185852,4125.915118525103
100.0,419.0,1.0,0.119454201483316,2.668076698693472,4012.550053034493
610.0,519.0,0.0,0.0921203476145374,2.3691402055272284,6736.907321100217
850.0,109.0,1.0,0.123766700555299,2.84813267490244,3138.999206668524
800.0,169.0,1.0,0.1424151010647008,7.208674243284445,5132.904312317777
140.0,619.0,1.0,0.1694692089049327,199.02988607231043,3358.271777615353
100.0,900.0,0.0,0.1013188822365177,1.9968677478631889,5590.417154126905
70.0,869.0,0.0,0.1278603429840057,4.896128581952467,4319.617080867754
700.0,239.0,0.0,0.1150412791918836,4.268672258148009,5660.999400270195
290.0,909.0,1.0,0.1066216237711653,18.285042808701427,4794.2969358645005
950.0,59.0,1.0,0.1581699798528586,52.34672385868817,4004.3529232747287
510.0,939.0,1.0,0.1488815547039962,70.56278491703529,3665.012313544295
780.0,429.0,0.0,0.1235077660965516,23.432337476683877,5892.392937381291
940.0,949.0,0.0,0.1024373850085616,0.956152359858486,4105.074357189959
730.0,239.0,1.0,0.130361716291546,7.503464379536714,4567.867914367847
140.0,79.0,0.0,0.0835129543762109,2.020531232772852,6623.691033948775
900.0,894.0,0.0,0.1263501214682461,1.8388040200024456,4288.503764905631
10.0,169.0,0.0,0.1242192217784742,13.840149875505206,5565.058065687349
790.0,329.0,0.0,0.0991200261308593,2.30657692272547,5797.508800726006
960.0,289.0,1.0,0.1394634007081318,12.885744950386584,4464.513960918058
840.0,729.0,0.0,0.1218628098483314,1.1104050485000307,4502.182570640059
620.0,389.0,0.0,0.1002964696432019,7.578783981115806,6397.384419446091
230.0,859.0,1.0,0.1540951387982966,103.85118675930774,3945.0189349039374
400.0,600.0,1.0,0.1741470742523503,860.7803271217061,4715.552208978888
920.0,894.0,0.0,0.108892482444225,0.7499493489037031,3720.9079546503353
630.0,239.0,0.0,0.1187456443224708,6.79980595577368,5300.493405270584
80.0,339.0,1.0,0.0970846647289532,1.1571465282251945,5861.952750005389
60.0,299.0,0.0,0.1111980727950203,2.76264231777687,5141.511589749135
300.0,609.0,1.0,0.1826758643889065,931.1890135395216,5260.675054765522
800.0,400.0,0.0,0.1061937198031099,5.651886044106453,5489.136977335255
900.0,109.0,1.0,0.172168406619051,52.27304255643309,4354.446742025273
260.0,419.0,1.0,0.1332335426745251,9.60832728305931,4792.113388481968
500.0,600.0,0.0,0.0872815004567313,4.574283373126958,4990.461285938303
790.0,259.0,1.0,0.1473522572603121,15.724814800251384,5178.285514958368
600.0,200.0,0.0,0.1115345257663392,4.269218898323386,5053.998024315949
300.0,200.0,0.0,0.0732755234474796,0.5232482429937052,6969.149685884928
700.0,700.0,0.0,0.0980278861675989,0.6145481621524157,4404.310926842334
