X,Y,CU
57.23176883133318,141.01461796214988,-0.01311945559623616
-5.427167440213864,141.39233132593088,0.620680066731033
120.29625534769654,241.6977164512835,0.20535314713818906
95.66934113733961,72.11259171097392,0.5559987767274107
267.523718297961,254.6997768794478,0.2558508064962446
323.9353638771702,238.06550112519557,-0.3181308099653807
356.7893273151022,353.4025698885659,-0.0549447233053888
132.82672547099938,139.30032576753607,-0.2853935597708721
75.53951131919983,60.08434933532616,-0.027699092464940178
206.84379548098147,314.87851202084244,0.25876330197506847
174.96722629095865,239.8031157864078,0.37791675228297616
343.95232518678813,361.96378100161803,0.7185836832328518
295.7833406925521,276.28305631586744,0.07845966924076955
299.9048280186295,220.60298718261336,0.15975575510138929
345.4482882070054,304.4311973785545,0.5642653264522038
4.675584216639338,153.50505548847008,0.4187281050950342
147.52988391784544,175.98224154927544,0.056918532179829326
291.73453333986646,213.32278049127876,0.29325313398025
35.722133608554714,123.87602514866663,0.23622239621648158
437.467308333411,358.627309923326,0.10003851260624208
144.63256299594613,213.2401081663403,0.15611387053602915
338.6970738230631,255.376291433702,0.6290690377549477
426.25575073086395,319.33268237437926,0.21699628616966501
254.3162914121833,180.17558249559116,0.4240227636818659
148.89237182680918,251.46964089814807,0.4609568234787483
436.830837722911,295.1823125842736,0.35973535799575057
255.85027593806342,129.42246699918945,0.313137863443282
-3.830971887535592,192.82200341333856,0.3746933559441601
86.76715869791659,103.9168113227487,0.7899493902985062
29.747058147960793,201.60105384716687,0.8692120234718567
76.54322594462326,208.63069718134827,-0.2780723637067978
196.1421412602076,303.46645292584117,0.7289704526571839
406.1086223351441,390.22979577145634,0.14508708662923286
-16.651281634543686,201.90799491344737,0.4447335228288306
116.16911265667122,139.58243807868095,0.6680432066052814
123.4441317610455,44.58138387073211,0.15972862683209643
162.41391994711532,205.57706559522654,0.5276979092141952
135.83323592532054,254.29719075337474,0.507562068547574
320.0907977229242,314.46648499982564,0.0814579781809613
198.28342681691888,262.15179570477704,0.41484073095247787
-2.603960773202124,208.15718483930902,1.0225723818668173
104.74811087485845,155.95788017678063,0.7200625955071395
246.94239459352215,334.1240555201979,0.6051530995392991
-10.41341363000017,137.57052977586483,0.5011050607917388
132.82993797957363,231.57790163062143,0.5422089389274817
432.0883061780607,358.57350288164173,0.6820156655221488
263.85988792799174,335.30424484666196,0.19253989941328994
170.35947206752758,57.74986555037376,-0.0974162133657123
218.18195871897686,255.1464953917308,0.19007799563126176
427.10294908561144,393.5816768340078,0.2627324533007024
374.7891542072304,270.86032461096795,0.3871063521603729
449.7636850301986,295.96529981661934,0.3614407906391844
80.92848661490497,246.2125472283356,-0.05914774398738129
111.35349644744653,86.20201766136933,0.0617273608227293
206.27049214908124,271.9021213711033,0.0018412789716467926
63.723427084146714,77.51366300873255,0.48276440825010036
335.21158806982623,336.3157203196241,0.11895358108839435
296.3789536196964,199.11723551136603,0.21803325016843192
262.6035916638837,277.49139895665235,0.36336742424134716
478.96147557796803,342.5679173595057,0.4805680393176303
426.419433405407,384.1199175065493,0.636605852943004
384.427816329667,263.68106069828065,0.4019363842670344
249.24750331344543,97.97232703008667,-0.004828118256807401
58.87650458613739,229.14706713268214,0.5449662680677994
270.8168091980448,287.4876833546053,0.19112862470107234
344.5810970450608,259.7637803318599,-0.19555387801458082
139.21349501177065,159.862151059835,0.05695876345345503
307.71238255660495,174.22146763725706,-0.12215571523009093
68.30699364062497,189.93609374271006,0.8136147876523985
59.26770045583873,260.9542966938001,0.5626632344000346
120.0635881953762,276.5995853376631,0.010730355075209835
203.78859478826598,250.16390064941106,-0.018390367207827663
310.8355727204344,289.10824207532016,0.22371790815148407
54.97749260153873,118.1919245810615,0.7244367328394132
73.65417160727911,89.7816701186414,0.6938543798455301
394.00345897946494,326.68837294850454,0.7745420811427132
408.1860724461391,284.7196177237043,0.4798295549340566
165.77947388479134,60.96555649879905,-0.10132073929707786
189.43372258356035,244.95383238769963,0.5986520869019716
-19.242693376190335,171.27864941882362,0.39624425125482826
52.120183964571446,160.5561274047656,0.8511752575770912
416.5980270586191,283.9334722139064,0.17403243309616429
268.74155937919454,191.58245800110106,-0.45689774288254303
417.78637904196444,300.993316466957,0.849723483322371
346.95131356604446,375.855163389975,0.2926198361269348
429.9889268634342,292.09237025875365,0.17171534271182787
-48.17455405813658,200.4521091320127,0.8358315217656899
261.4023828411481,339.3976317340384,0.7144957034219868
351.22428120962184,247.38580683835815,0.4351099508829694
419.1939774247632,381.6719491493257,0.5349490879326956
335.75977482702933,344.0103972004263,0.22375128446277767
407.6587856393771,403.5223247572147,0.3231412540052389
382.13661380234566,343.0938670632815,0.6125577653364664
32.56182639103791,231.7371814884079,0.9791324843759538
173.09660159239482,138.77286892256174,0.262570444285928
95.64787828553571,56.43903233870464,0.6141273348493541
117.214555960153,69.20791253175229,0.290519300656345
231.87553338733767,149.21631240477203,0.39571473780930494
407.94353191987875,332.9152308119805,-0.37615966709246884
92.34529578895135,84.92322596592847,1.140426316834566
278.3799411480637,163.18475503859807,0.001193229000704489
426.3942690712952,270.62741706408826,0.2532669084429209
215.5312174597121,233.31482623964595,0.07906297338079987
310.6515734919056,205.3104570403473,0.3446534191613691
56.79004079233474,206.6253776378441,0.18074922547891725
423.1076634545111,288.8243533488452,-0.1521434460928043
402.407040944777,344.9040063816282,0.035710652193263276
332.58263100549607,369.46621261173215,0.1976539008332466
394.12883645536334,283.2290963795149,0.5859673145956443
363.8241480068585,272.92435224713097,0.40350529738775875
303.63789766094385,175.78266277497775,0.4997070007641161
241.47026784209933,195.9074808324929,-0.04201203426520572
269.69781822795517,280.4712081612582,1.065381818369573
105.3355998905399,163.59137454089614,0.1523815544408187
370.20239574371647,386.5504553135569,0.3473383347516146
387.82046735012005,278.5971627812555,0.14226108570007764
440.86253616883755,369.1155368066748,0.23423233149836403
310.2425390848339,184.20597411161663,0.07451187439966185
351.6574723743805,377.66821144048185,0.34390558572751145
367.90385606028775,329.32332868434236,1.2053450467871394
265.6474714390232,291.40696304419833,0.6272348864897906
303.54169735406543,229.8240708721688,0.26302204813013064
-30.992569090891653,187.5741415303517,0.7271017500657958
163.79032965386264,135.98976381439797,-0.10061954193008082
155.49068428165208,246.58379743647964,0.5171479110452317
485.2637101610576,324.23236635231484,0.13619188746180122
353.0500162001389,243.18229010022105,0.6611230878466903
409.07474737377504,399.16247385414863,1.0784241196148625
208.87525852551312,319.5229707937555,0.36513913341618653
109.07254026327037,201.66136718728816,0.3200301297390725
119.62224180959362,104.55292747126208,0.39286437410703373
195.49085735743026,98.44135358136799,0.3357661012562353
266.6118241463213,322.1209684507784,-0.06812362819015484
-10.272144760085,167.44033450307825,0.5337400958489789
336.7598722272507,351.79095244225243,0.19938046338470738
172.13632150995824,173.50393504785723,0.17512680980914014
201.1759040325881,113.85044055490782,0.297014999337759
142.12724115116714,64.13073745633098,-0.02965850826055369
221.28943884014464,284.6651630386257,0.25758089439642406
-34.72967588848129,138.07880650247515,0.17467608478542726
351.40369153115245,263.83520354318716,0.36904050604247024
280.45170131048894,149.8454956863962,0.6676478845092803
-20.200746702670703,148.22832174155505,0.15477245710438833
410.9210143940861,363.2674653332193,0.7551566466500507
482.979896367668,316.29858113925036,0.12380584872592984
360.965353179208,326.2767366880168,-0.20617178487946122
292.3192102252775,221.47540906400647,0.8156139122196823
202.9522401331971,121.98270814575966,0.3091548234409809
466.1576652760704,328.101419249308,0.4345043183007609
