X,Y,Facies,Porosity,Perm,AI
700.0,700.0,0.0,0.0980278861675989,0.6145481621524157,4404.310926842334
870.0,449.0,0.0,0.0655367979917079,0.6720054692224303,5672.957303616644
70.0,869.0,0.0,0.1278603429840057,4.896128581952467,4319.617080867754
920.0,894.0,0.0,0.108892482444225,0.7499493489037031,3720.9079546503353
630.0,369.0,0.0,0.1145562838147891,15.811637067309974,6307.595812713276
450.0,169.0,0.0,0.0793637408971614,0.315652235321831,7132.799046372375
620.0,389.0,0.0,0.1002964696432019,7.578783981115806,6397.384419446091
900.0,79.0,1.0,0.149330422845135,20.30421738748644,4004.827680742058
900.0,914.0,0.0,0.1101148626034088,1.266631057855947,4669.545199665962
230.0,859.0,1.0,0.1540951387982966,103.85118675930774,3945.0189349039374
490.0,19.0,0.0,0.067606601928662,0.648172112798673,5297.559776251462
670.0,629.0,0.0,0.1120328814785148,1.7982871024369846,5164.423820249713
790.0,259.0,1.0,0.1473522572603121,15.724814800251384,5178.285514958368
570.0,279.0,0.0,0.0940623578237404,2.1866431470700416,5753.220214194654
450.0,829.0,1.0,0.1215112474364163,17.510529025408086,4433.98579580442
660.0,769.0,1.0,0.1307437103700999,7.318423996332816,4286.269709071667
130.0,459.0,1.0,0.1445241360743147,10.294907050027565,3485.1107325327093
180.0,409.0,1.0,0.1358618193164002,6.444589615570243,4234.475398174069
980.0,769.0,0.0,0.1114729429858969,0.8733930135700574,3780.051117037111
680.0,29.0,1.0,0.1289936974613786,11.32973866198684,3308.5907271399565
800.0,259.0,1.0,0.1485923349484993,17.30323834706576,5383.404804697744
870.0,69.0,1.0,0.1445082124572019,9.92851628461125,3895.679393348877
880.0,589.0,0.0,0.1121885843027391,2.054184566493169,5155.065252495111
950.0,99.0,1.0,0.1746706936433757,88.24163227326648,5689.415440394548
100.0,500.0,1.0,0.146088240223028,16.71736692814727,2534.551236213237
790.0,209.0,1.0,0.1264795484504644,4.983416810537748,4899.091167657743
950.0,59.0,1.0,0.1581699798528586,52.34672385868817,4004.3529232747287
600.0,849.0,1.0,0.1525827056838399,51.357441582044224,5241.924698686741
810.0,659.0,0.0,0.1065568159729653,1.123995384376206,3852.66956067163
620.0,379.0,0.0,0.1125105045663406,13.172697627673502,6013.495721822167
100.0,359.0,1.0,0.1073675835169891,1.842103410723945,5577.387475359299
190.0,449.0,1.0,0.1447483649448274,12.006375959019907,4397.958252918076
240.0,779.0,1.0,0.1924863290460792,1198.681715686089,3988.299843033717
200.0,999.0,0.0,0.1207335718557841,8.925149864957401,5114.881658859034
980.0,339.0,1.0,0.1264576486980351,10.594474596359602,4948.890046768567
240.0,79.0,0.0,0.0940644956853919,2.47995669562157,6144.6402749926565
510.0,339.0,0.0,0.0669699479914835,0.4123012265503579,6518.084344962173
20.0,459.0,1.0,0.1421069436173045,11.625130050528556,3541.132223558342
910.0,894.0,0.0,0.1279813173171132,1.79621585377848,3842.8542192420496
970.0,509.0,0.0,0.0999443266096394,2.740796190459444,6399.464495925584
120.0,509.0,1.0,0.1393012668320921,12.540645053881397,2822.350187183832
680.0,429.0,1.0,0.1161073654207117,22.70280678464222,6013.816976084314
940.0,159.0,1.0,0.143969588866186,16.261319146114555,4589.005975993249
400.0,400.0,1.0,0.133265282433848,60.947523626662495,4747.329679944492
680.0,739.0,0.0,0.1154323436651922,1.829175474393394,5063.083538767129
700.0,500.0,0.0,0.1111671832458991,14.59365205846811,6471.646823438863
600.0,700.0,1.0,0.1164281071263081,4.525924491294601,5472.785278236725
580.0,879.0,1.0,0.1696542873762307,159.15506865841664,4760.335514620812
560.0,979.0,1.0,0.154422030463588,85.34123244686387,4599.567223596428
900.0,999.0,1.0,0.1302811528801365,4.472919051851307,4282.508019813276
780.0,429.0,0.0,0.1235077660965516,23.432337476683877,5892.392937381291
50.0,809.0,1.0,0.1237122385163407,2.8748809271135225,4555.093964394941
790.0,289.0,1.0,0.1098935051653413,3.208329661303441,5199.36182368376
710.0,799.0,1.0,0.1180119397806809,1.241262122534504,4130.55812348932
740.0,879.0,1.0,0.1508738342431891,16.28841117814802,4850.0353011979205
230.0,639.0,1.0,0.1718230723759998,296.6983993993717,3206.700090333803
300.0,700.0,1.0,0.1651546163685289,486.50479897964425,3726.023775857861
190.0,309.0,0.0,0.1010470454080067,1.8158731605903928,5402.085093577404
790.0,329.0,0.0,0.0991200261308593,2.30657692272547,5797.508800726006
10.0,799.0,0.0,0.0944966038441997,0.6412375838669678,5434.888849393696
340.0,379.0,1.0,0.1153744783326302,12.313100376004222,5119.801819335927
40.0,899.0,0.0,0.1035483094401385,1.7521443338984155,5637.99043821035
400.0,700.0,1.0,0.1367106872222143,148.35073979848926,4812.503089933592
260.0,589.0,1.0,0.1527009897072329,101.41993347577838,4198.340685070981
270.0,219.0,0.0,0.0621694270507862,0.4087790696147785,6244.965113177581
920.0,719.0,0.0,0.0895710609075523,0.2605903520929472,2796.6437661518758
920.0,9.0,1.0,0.1597768045155836,45.85504582471879,3493.860158840066
610.0,519.0,0.0,0.0921203476145374,2.3691402055272284,6736.907321100217
880.0,89.0,1.0,0.1590467553765002,22.18835369031765,4211.969945673196
410.0,789.0,1.0,0.1245652185201882,36.8942484089208,4362.001546395086
410.0,489.0,1.0,0.1296250333874241,83.21534709162064,5058.20637823366
280.0,409.0,1.0,0.1367160729436574,17.12688823412924,4728.067902903179
180.0,149.0,0.0,0.09453824821505,2.8826220531443445,6299.658001181306
680.0,689.0,0.0,0.0955781626490695,0.6200020469042788,4843.790237012823
830.0,729.0,0.0,0.1070637081341166,0.5895732519821955,3982.026576160003
200.0,400.0,1.0,0.1253821503339789,4.061771783418597,4477.93019965405
180.0,709.0,1.0,0.1502078964256327,95.99883290167308,5075.215676126238
320.0,329.0,0.0,0.1012576094887597,4.761952967397296,5878.44260565127
600.0,29.0,1.0,0.1275215088658941,30.086344170824944,5766.10444766811
390.0,879.0,1.0,0.152058103676694,156.82855555958128,4499.028044978021
640.0,929.0,1.0,0.1577302000342741,76.62836706222093,4870.919941521327
750.0,879.0,1.0,0.1372608145833015,8.005736378621155,4279.115199745865
950.0,829.0,0.0,0.0938873632232013,0.2623649079414762,3934.4770629141058
900.0,300.0,1.0,0.1350451117635318,10.039742173185852,4125.915118525103
830.0,819.0,1.0,0.1248730032517125,1.7820119302453024,4494.808666372943
0.0,429.0,1.0,0.147059905753881,17.102781063027674,2914.8571302037067
90.0,959.0,0.0,0.0926012621566596,2.090806589178062,5967.714480525645
150.0,449.0,1.0,0.140781806173436,8.493639722579346,4052.656840127677
130.0,599.0,1.0,0.1551747707007562,81.14241841879293,3524.1199588894297
700.0,100.0,1.0,0.1440415293021493,18.68026855105607,3903.6762107657305
300.0,679.0,1.0,0.1681962038152055,602.6562872665454,3766.141917280227
200.0,500.0,1.0,0.1670264471211592,50.9708994720346,4583.679953188361
800.0,300.0,1.0,0.1213013438906193,5.2621368054619175,5705.393545436082
810.0,529.0,0.0,0.0992982484110757,4.521290493816993,5371.839797767901
570.0,369.0,0.0,0.1035475641074513,3.9348107229734928,6403.344087073138
220.0,859.0,1.0,0.1494800125794841,65.60436305989046,4462.460145903161
410.0,629.0,1.0,0.1597140260288516,423.5062135590685,5001.128238683492
510.0,689.0,0.0,0.0913046152275676,4.424498521136208,4932.34759493976
540.0,129.0,0.0,0.1101924850313273,3.6917244595712417,6185.818764253259
870.0,919.0,1.0,0.1103859859822138,1.4153549669367458,3969.565895791948
49.95537948199356,337.66660671837576,1.0,0.8437550439872936,2959.481906870978,59738.674884361295
605.1785327610653,782.8162324727147,1.0,0.3249227944066413,3522.869777967717,90523.41086077329
203.6277525424576,441.68100662376577,0.0,0.6872955625825176,3958.7315910524326,63632.53236562423
575.9430779217951,630.467960748363,0.0,0.9616158070461657,3449.10306277549,86578.1059780567
110.11719231000592,649.9833613380905,1.0,0.730243334357868,1066.7032539593565,68606.01076208493
