X,Y,Facies,Porosity,Perm,AI
330.0,229.0,0.0,0.0842505992886674,0.7821184500095492,5721.001462719376
640.0,929.0,1.0,0.1577302000342741,76.62836706222093,4870.919941521327
500.0,900.0,1.0,0.1630299976890432,129.80362993556324,4272.717071878004
230.0,859.0,1.0,0.1540951387982966,103.85118675930774,3945.0189349039374
940.0,629.0,0.0,0.0994283712338813,0.503399849407673,4816.640314473
360.0,639.0,1.0,0.1708803998585552,667.0673361122678,4649.520961106564
540.0,129.0,0.0,0.1101924850313273,3.6917244595712417,6185.818764253259
400.0,400.0,1.0,0.133265282433848,60.947523626662495,4747.329679944492
700.0,239.0,0.0,0.1150412791918836,4.268672258148009,5660.999400270195
510.0,749.0,1.0,0.1176903328215869,18.21027108239581,5099.541850251938
210.0,259.0,0.0,0.1008643700902264,3.32076774195963,6683.701740338884
790.0,209.0,1.0,0.1264795484504644,4.983416810537748,4899.091167657743
900.0,700.0,0.0,0.1074127898185714,0.5564182134769184,3419.144314217334
950.0,259.0,1.0,0.1286204156838472,6.13143829811954,3932.245863975873
670.0,189.0,0.0,0.1295085909617232,12.037163790297576,5231.175811637093
370.0,379.0,1.0,0.1528827842079264,90.60027557123853,5575.724395775776
90.0,489.0,1.0,0.138742425244411,9.540895757426515,3150.316066565412
720.0,169.0,1.0,0.1051010184676283,2.902995360620736,4470.927142428803
880.0,589.0,0.0,0.1121885843027391,2.054184566493169,5155.065252495111
270.0,759.0,1.0,0.1544782497320921,261.0379334345038,4334.473524693462
710.0,789.0,1.0,0.1021226765907761,0.6531712140975715,4403.123959920271
120.0,509.0,1.0,0.1393012668320921,12.540645053881397,2822.350187183832
120.0,549.0,1.0,0.1487146894496935,31.34075926761738,3468.500264609408
950.0,829.0,0.0,0.0938873632232013,0.2623649079414762,3934.4770629141058
500.0,300.0,0.0,0.085487373286815,0.8193312787210635,6232.488903017353
580.0,569.0,0.0,0.0910868931331288,2.119379297138512,5090.954790851898
420.0,809.0,1.0,0.1313830535658408,43.22651198322868,4611.48245664127
870.0,819.0,0.0,0.0993675012520137,0.4000791375073953,3663.488049791754
270.0,709.0,1.0,0.1718300745696149,499.82867996745455,3425.500650828426
630.0,369.0,0.0,0.1145562838147891,15.811637067309974,6307.595812713276
610.0,189.0,0.0,0.1182953036790248,6.525971939870344,5927.240472450557
840.0,969.0,1.0,0.1209770226291382,5.258768790230786,4425.904187187377
240.0,809.0,1.0,0.1683296641857214,323.3185140686568,4009.6025790591434
620.0,119.0,1.0,0.1287620213952386,19.92304613302461,5023.316026355314
500.0,500.0,0.0,0.0993330212839566,7.11604409795719,6080.263352882324
730.0,919.0,1.0,0.1776418314613084,82.85383883442448,4311.358564476663
480.0,929.0,1.0,0.1565886821533727,103.46625453200645,4401.30111393708
700.0,200.0,0.0,0.1187047206152374,5.343619480373866,4822.699607181913
0.0,489.0,1.0,0.200183716566764,293.5617325892881,3736.305780216872
980.0,119.0,1.0,0.1737637640187849,107.9320807539664,5327.057261290212
240.0,79.0,0.0,0.0940644956853919,2.47995669562157,6144.6402749926565
280.0,409.0,1.0,0.1367160729436574,17.12688823412924,4728.067902903179
300.0,849.0,1.0,0.1640653118545485,459.7341972426119,4627.017779471527
340.0,739.0,1.0,0.1460698756670303,234.35740017207124,3828.898027213095
730.0,179.0,1.0,0.1205331891911104,5.301363778014951,4493.64012276565
830.0,559.0,0.0,0.1053522304347556,3.97023905244234,4396.191299535962
230.0,749.0,1.0,0.2045870224779084,1665.3841244396945,3994.709068842681
50.0,819.0,1.0,0.1342414592336985,4.976402338318407,4569.849281437183
320.0,329.0,0.0,0.1012576094887597,4.761952967397296,5878.44260565127
200.0,500.0,1.0,0.1670264471211592,50.9708994720346,4583.679953188361
140.0,619.0,1.0,0.1694692089049327,199.02988607231043,3358.271777615353
260.0,589.0,1.0,0.1527009897072329,101.41993347577838,4198.340685070981
850.0,109.0,1.0,0.123766700555299,2.84813267490244,3138.999206668524
390.0,669.0,1.0,0.1283684005590636,126.84599312249742,4717.842670190084
70.0,959.0,0.0,0.0810943247858591,1.3560980932524345,5552.875822772362
920.0,719.0,0.0,0.0895710609075523,0.2605903520929472,2796.6437661518758
710.0,529.0,0.0,0.1122943224086616,13.016758453998248,6060.861075174084
700.0,400.0,1.0,0.1375372120041547,74.77695202907842,6044.451029474303
260.0,69.0,0.0,0.0662313146304735,0.4246791133417202,6885.780670364817
790.0,19.0,0.0,0.1179371410310478,1.5293622980421977,4903.847056630162
800.0,759.0,0.0,0.101684150111106,0.4928123228285618,4651.462661277494
60.0,299.0,0.0,0.1111980727950203,2.76264231777687,5141.511589749135
250.0,879.0,1.0,0.1394992231562171,73.26988630327016,4571.839622089259
450.0,829.0,1.0,0.1215112474364163,17.510529025408086,4433.98579580442
410.0,629.0,1.0,0.1597140260288516,423.5062135590685,5001.128238683492
200.0,389.0,1.0,0.1216696999083775,3.2546739167026018,4836.2528304054695
360.0,839.0,1.0,0.1629249577883101,343.7264160505516,4679.295821419199
900.0,500.0,0.0,0.0863128901271077,1.0317165097150918,5628.516202805554
750.0,189.0,1.0,0.1384283367226674,10.960149872523957,4179.653363832602
830.0,819.0,1.0,0.1248730032517125,1.7820119302453024,4494.808666372943
50.0,809.0,1.0,0.1237122385163407,2.8748809271135225,4555.093964394941
580.0,879.0,1.0,0.1696542873762307,159.15506865841664,4760.335514620812
400.0,500.0,1.0,0.120235177333616,65.4868591100527,4926.975019385221
400.0,299.0,0.0,0.0892271084189256,1.2473167172484765,6115.214285600892
620.0,389.0,0.0,0.1002964696432019,7.578783981115806,6397.384419446091
600.0,849.0,1.0,0.1525827056838399,51.357441582044224,5241.924698686741
270.0,49.0,0.0,0.0438534061027337,0.094627009815837,6906.176964652739
140.0,79.0,0.0,0.0835129543762109,2.020531232772852,6623.691033948775
100.0,419.0,1.0,0.119454201483316,2.668076698693472,4012.550053034493
240.0,239.0,0.0,0.091971367757608,2.720515911376828,5871.654071993849
570.0,659.0,0.0,0.0969057860390402,4.324791680271025,5666.904640370899
600.0,600.0,0.0,0.0877095508679003,1.826600795004285,4815.685452015562
110.0,229.0,0.0,0.0912477819173899,1.9881928554952408,5239.936189378081
980.0,769.0,0.0,0.1114729429858969,0.8733930135700574,3780.051117037111
