X,Y,Facies,Porosity,Perm,AI
790.0,209.0,1.0,0.1264795484504644,4.983416810537748,4899.091167657743
750.0,189.0,1.0,0.1384283367226674,10.960149872523957,4179.653363832602
570.0,199.0,0.0,0.0810317233277149,0.8105655877190086,5691.423838092713
570.0,659.0,0.0,0.0969057860390402,4.324791680271025,5666.904640370899
400.0,400.0,1.0,0.133265282433848,60.947523626662495,4747.329679944492
500.0,900.0,1.0,0.1630299976890432,129.80362993556324,4272.717071878004
680.0,859.0,1.0,0.1391324734289681,15.031774871159252,4684.316559276533
500.0,200.0,0.0,0.1035591252920822,1.646427647299933,7561.250336129651
260.0,69.0,0.0,0.0662313146304735,0.4246791133417202,6885.780670364817
460.0,609.0,1.0,0.1210721288552559,39.20795295807021,5210.561404348246
700.0,100.0,1.0,0.1440415293021493,18.68026855105607,3903.6762107657305
920.0,894.0,0.0,0.108892482444225,0.7499493489037031,3720.9079546503353
480.0,869.0,1.0,0.1427097617535263,44.80447942064528,4964.381746998641
100.0,900.0,0.0,0.1013188822365177,1.9968677478631889,5590.417154126905
250.0,879.0,1.0,0.1394992231562171,73.26988630327016,4571.839622089259
230.0,539.0,1.0,0.1498150835037338,34.231497062118734,4377.387175214467
100.0,800.0,1.0,0.1476760796229262,10.71178925924529,3470.845666123104
300.0,500.0,1.0,0.1598906403250605,105.79743607693293,3658.8114579892754
620.0,259.0,0.0,0.1025926515624222,3.197256461410969,5130.815152374939
400.0,700.0,1.0,0.1367106872222143,148.35073979848926,4812.503089933592
130.0,599.0,1.0,0.1551747707007562,81.14241841879293,3524.1199588894297
790.0,259.0,1.0,0.1473522572603121,15.724814800251384,5178.285514958368
900.0,109.0,1.0,0.172168406619051,52.27304255643309,4354.446742025273
50.0,729.0,1.0,0.1191977692386189,2.006094187094455,3643.204932526978
100.0,600.0,1.0,0.1861666181139762,217.10936533249924,3732.114787434751
420.0,59.0,0.0,0.0982718469041472,0.8337247799069303,6274.2725780234205
940.0,949.0,0.0,0.1024373850085616,0.956152359858486,4105.074357189959
40.0,589.0,1.0,0.2102576261742328,461.9766762403386,3890.1797225612218
300.0,700.0,1.0,0.1651546163685289,486.50479897964425,3726.023775857861
270.0,219.0,0.0,0.0621694270507862,0.4087790696147785,6244.965113177581
660.0,459.0,0.0,0.1286407682823815,32.94142775311279,6570.337407385642
560.0,979.0,1.0,0.154422030463588,85.34123244686387,4599.567223596428
500.0,649.0,0.0,0.1152745225219775,15.586490534882948,4781.267733246184
210.0,259.0,0.0,0.1008643700902264,3.32076774195963,6683.701740338884
840.0,59.0,1.0,0.1250316791613628,3.453027473746184,4461.403460751758
650.0,759.0,1.0,0.13944921877022,12.143989110255658,4723.842773879771
440.0,929.0,1.0,0.1362605986302452,49.988411618573295,4812.167368058453
100.0,700.0,1.0,0.1459118645764292,17.818143084382843,3586.988513308078
630.0,369.0,0.0,0.1145562838147891,15.811637067309974,6307.595812713276
130.0,539.0,1.0,0.1379286457897415,16.46245061537593,3473.985394530335
630.0,239.0,0.0,0.1187456443224708,6.79980595577368,5300.493405270584
420.0,429.0,0.0,0.1078007830217697,19.394442877420733,4826.4529821411925
470.0,969.0,1.0,0.1367117165726542,37.11696110859737,4649.395550709392
10.0,169.0,0.0,0.1242192217784742,13.840149875505206,5565.058065687349
220.0,179.0,0.0,0.0773987240623757,1.229555809093852,6279.195302381095
980.0,119.0,1.0,0.1737637640187849,107.9320807539664,5327.057261290212
570.0,369.0,0.0,0.1035475641074513,3.9348107229734928,6403.344087073138
280.0,789.0,1.0,0.1586602165438739,356.1827882222151,4149.525420509237
990.0,859.0,0.0,0.1237907849767212,2.226481784001011,4122.567715774425
800.0,200.0,1.0,0.1296998176395491,4.945909092285753,5532.190176224609
650.0,469.0,0.0,0.1200715258885473,19.09870492491805,6622.020738872192
40.0,899.0,0.0,0.1035483094401385,1.7521443338984155,5637.99043821035
680.0,689.0,0.0,0.0955781626490695,0.6200020469042788,4843.790237012823
900.0,700.0,0.0,0.1074127898185714,0.5564182134769184,3419.144314217334
180.0,409.0,1.0,0.1358618193164002,6.444589615570243,4234.475398174069
240.0,759.0,1.0,0.2027547749110386,1826.4608606923312,3856.642037557277
680.0,979.0,1.0,0.136763227465422,18.77619464098685,3846.2749123562617
950.0,59.0,1.0,0.1581699798528586,52.34672385868817,4004.3529232747287
980.0,339.0,1.0,0.1264576486980351,10.594474596359602,4948.890046768567
360.0,839.0,1.0,0.1629249577883101,343.7264160505516,4679.295821419199
500.0,600.0,0.0,0.0872815004567313,4.574283373126958,4990.461285938303
900.0,894.0,0.0,0.1263501214682461,1.8388040200024456,4288.503764905631
70.0,589.0,1.0,0.2039659771416042,339.87489833808854,3803.73467275791
890.0,389.0,0.0,0.0905795558740548,1.4983474283362548,6055.016635674814
410.0,489.0,1.0,0.1296250333874241,83.21534709162064,5058.20637823366
100.0,500.0,1.0,0.146088240223028,16.71736692814727,2534.551236213237
